timestamp,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base_vol,taker_buy_quote_vol,ignore
2022-01-01 19:00:00,3752.58000000,3757.86000000,3736.00000000,3747.61000000,4873.06280000,2022-01-01 19:59:59.999,18247258.91155100,14608,2399.21570000,8983903.35522900,0
2022-01-01 20:00:00,3747.60000000,3776.45000000,3740.35000000,3761.02000000,6487.75750000,2022-01-01 20:59:59.999,24388480.80821800,18835,2864.93440000,10770272.96411200,0
2022-01-01 21:00:00,3761.02000000,3776.00000000,3745.91000000,3748.65000000,7198.95200000,2022-01-01 21:59:59.999,27091840.53763600,16319,3235.88780000,12178597.87519300,0
2022-01-01 22:00:00,3748.66000000,3764.15000000,3740.00000000,3757.89000000,3630.08680000,2022-01-01 22:59:59.999,13615909.77276900,13381,2160.86130000,8104599.06982800,0
2022-01-01 23:00:00,3757.89000000,3774.90000000,3745.00000000,3765.54000000,4947.96990000,2022-01-01 23:59:59.999,18595923.54771300,14651,2596.55770000,9758826.94405800,0
2022-01-02 00:00:00,3765.54000000,3771.00000000,3750.20000000,3761.58000000,6290.66110000,2022-01-02 00:59:59.999,23673626.39755400,16274,2875.67030000,10822254.86623600,0
2022-01-02 01:00:00,3761.57000000,3763.66000000,3742.34000000,3747.00000000,4118.89310000,2022-01-02 01:59:59.999,15451051.59786400,11654,2016.11490000,7562926.65899200,0
2022-01-02 02:00:00,3747.00000000,3753.36000000,3741.80000000,3746.50000000,3989.10660000,2022-01-02 02:59:59.999,14951633.58409300,11677,1781.40420000,6677020.30872400,0
2022-01-02 03:00:00,3746.50000000,3760.87000000,3743.00000000,3758.55000000,3984.87030000,2022-01-02 03:59:59.999,14950465.82960300,11970,1928.68020000,7235864.90132300,0
2022-01-02 04:00:00,3758.13000000,3761.92000000,3717.30000000,3724.34000000,7402.02980000,2022-01-02 04:59:59.999,27673042.18337600,21164,3657.75610000,13671006.29046900,0
2022-01-02 05:00:00,3724.34000000,3745.74000000,3720.17000000,3744.69000000,4625.34650000,2022-01-02 05:59:59.999,17268066.37296400,14872,2382.14330000,8893721.92425700,0
2022-01-02 06:00:00,3744.69000000,3749.98000000,3737.55000000,3738.52000000,3775.66770000,2022-01-02 06:59:59.999,14133582.26748700,12364,1729.77400000,6475266.57181400,0
2022-01-02 07:00:00,3738.52000000,3751.93000000,3734.20000000,3747.22000000,3462.82400000,2022-01-02 07:59:59.999,12961569.62756500,12030,1623.59540000,6077257.26109600,0
2022-01-02 08:00:00,3747.22000000,3748.64000000,3732.39000000,3744.00000000,4211.97920000,2022-01-02 08:59:59.999,15755082.75657000,13919,2342.28860000,8761249.62364000,0
2022-01-02 09:00:00,3744.00000000,3770.00000000,3738.17000000,3753.48000000,5684.85280000,2022-01-02 09:59:59.999,21353763.16713800,17094,3159.41700000,11866344.09937000,0
2022-01-02 10:00:00,3753.49000000,3758.80000000,3740.00000000,3743.16000000,3436.42180000,2022-01-02 10:59:59.999,12885525.54587300,12638,1803.78660000,6763963.05492200,0
2022-01-02 11:00:00,3743.17000000,3756.98000000,3741.02000000,3744.01000000,3543.58820000,2022-01-02 11:59:59.999,13280507.91414700,13000,1909.37050000,7156802.74607700,0
2022-01-02 12:00:00,3744.06000000,3759.83000000,3730.33000000,3753.95000000,5411.33720000,2022-01-02 12:59:59.999,20270662.55357500,16318,2927.04720000,10967286.98111100,0
2022-01-02 13:00:00,3753.95000000,3756.94000000,3739.86000000,3745.28000000,4588.97590000,2022-01-02 13:59:59.999,17199743.86943600,15157,2379.16550000,8918020.49109000,0
2022-01-02 14:00:00,3745.29000000,3757.43000000,3743.00000000,3752.59000000,4998.84230000,2022-01-02 14:59:59.999,18754053.81444300,16713,2895.32100000,10863831.54810600,0
2022-01-02 15:00:00,3752.60000000,3790.38000000,3751.79000000,3778.17000000,9828.99440000,2022-01-02 15:59:59.999,37070074.90609500,26734,5366.87330000,20238512.04176900,0
2022-01-02 16:00:00,3778.17000000,3849.92000000,3778.08000000,3838.62000000,19488.04770000,2022-01-02 16:59:59.999,74306854.78452200,49033,11173.52210000,42606302.78662800,0
2022-01-02 17:00:00,3838.63000000,3857.44000000,3811.10000000,3823.82000000,16148.58090000,2022-01-02 17:59:59.999,61885663.45033700,42073,9191.20030000,35234311.12998400,0
2022-01-02 18:00:00,3823.82000000,3825.00000000,3771.91000000,3795.06000000,12193.37060000,2022-01-02 18:59:59.999,46282097.32918200,30777,5134.14930000,19487287.84294900,0
2022-01-02 19:00:00,3795.06000000,3806.30000000,3784.20000000,3798.72000000,6647.91770000,2022-01-02 19:59:59.999,25235645.27752600,18029,3696.57760000,14031428.20698900,0
2022-01-02 20:00:00,3799.00000000,3814.42000000,3794.24000000,3810.26000000,6164.32830000,2022-01-02 20:59:59.999,23457590.70547100,17508,3671.59860000,13970721.43669600,0
2022-01-02 21:00:00,3810.27000000,3827.80000000,3802.01000000,3811.57000000,4056.87000000,2022-01-02 21:59:59.999,15471100.53370500,14246,2005.09400000,7646585.02862200,0
2022-01-02 22:00:00,3811.57000000,3833.33000000,3810.21000000,3827.70000000,4711.80860000,2022-01-02 22:59:59.999,18016243.19083100,16532,2319.42080000,8868204.49749600,0
2022-01-02 23:00:00,3827.70000000,3840.02000000,3820.09000000,3828.27000000,6026.11160000,2022-01-02 23:59:59.999,23087310.07110300,18834,3200.53450000,12260433.44443000,0
2022-01-03 00:00:00,3828.11000000,3828.79000000,3805.82000000,3807.03000000,7307.31850000,2022-01-03 00:59:59.999,27876726.44277300,20383,3523.23270000,13441042.68382700,0
2022-01-03 01:00:00,3807.03000000,3810.70000000,3794.67000000,3805.78000000,6809.35330000,2022-01-03 01:59:59.999,25898174.17557800,21483,3715.22020000,14131160.57512500,0
2022-01-03 02:00:00,3805.78000000,3806.68000000,3784.77000000,3798.45000000,9233.55620000,2022-01-03 02:59:59.999,35050249.95751900,25020,3692.96510000,14018375.01503400,0
2022-01-03 03:00:00,3798.45000000,3806.36000000,3775.70000000,3785.00000000,7953.63510000,2022-01-03 03:59:59.999,30160830.27305100,18264,3627.65980000,13757988.07822000,0
2022-01-03 04:00:00,3785.24000000,3799.73000000,3780.30000000,3791.87000000,5823.77290000,2022-01-03 04:59:59.999,22078879.80416600,17942,3169.59110000,12016499.48421000,0
2022-01-03 05:00:00,3791.87000000,3822.99000000,3790.72000000,3812.13000000,8723.29020000,2022-01-03 05:59:59.999,33233606.43521100,20473,4706.84670000,17934766.91266800,0
2022-01-03 06:00:00,3812.14000000,3817.02000000,3799.60000000,3803.17000000,5360.12070000,2022-01-03 06:59:59.999,20409658.35015700,13579,2621.19260000,9981632.92284300,0
2022-01-03 07:00:00,3803.18000000,3811.00000000,3798.33000000,3808.88000000,5377.78320000,2022-01-03 07:59:59.999,20456863.09747600,14895,2838.54520000,10798531.90954800,0
2022-01-03 08:00:00,3808.88000000,3821.99000000,3804.72000000,3807.40000000,5950.83140000,2022-01-03 08:59:59.999,22687122.82818400,17042,2689.68460000,10254895.90209300,0
2022-01-03 09:00:00,3807.39000000,3818.30000000,3789.66000000,3808.86000000,9522.70190000,2022-01-03 09:59:59.999,36225986.48436000,21224,5044.71290000,19189393.67149700,0
2022-01-03 10:00:00,3808.86000000,3830.70000000,3808.18000000,3823.97000000,9175.96630000,2022-01-03 10:59:59.999,35062231.10879600,20368,5531.33250000,21135514.83342000,0
2022-01-03 11:00:00,3823.97000000,3845.00000000,3823.97000000,3834.61000000,9226.64990000,2022-01-03 11:59:59.999,35397473.34773500,22966,4903.34340000,18808885.21693500,0
2022-01-03 12:00:00,3834.61000000,3838.51000000,3816.84000000,3819.10000000,7276.45380000,2022-01-03 12:59:59.999,27863147.74632800,19910,3405.75550000,13043659.85941500,0
2022-01-03 13:00:00,3819.10000000,3830.43000000,3818.49000000,3819.29000000,5923.73880000,2022-01-03 13:59:59.999,22657217.67360600,17355,3135.11570000,11990694.54581000,0
2022-01-03 14:00:00,3819.28000000,3853.09000000,3802.85000000,3804.19000000,16483.32570000,2022-01-03 14:59:59.999,63005935.95423900,36997,8186.34410000,31293151.80667700,0
2022-01-03 15:00:00,3804.19000000,3814.11000000,3777.00000000,3784.04000000,16201.29090000,2022-01-03 15:59:59.999,61537927.42245800,33916,7188.14620000,27299657.87507800,0
2022-01-03 16:00:00,3784.04000000,3795.00000000,3735.20000000,3748.93000000,19371.04890000,2022-01-03 16:59:59.999,72760036.71831500,46347,8486.15860000,31873726.38337600,0
2022-01-03 17:00:00,3748.67000000,3775.86000000,3742.43000000,3761.65000000,10081.62900000,2022-01-03 17:59:59.999,37915576.48271400,27133,4688.66510000,17636927.32352700,0
2022-01-03 18:00:00,3761.66000000,3771.46000000,3745.00000000,3752.40000000,5843.61590000,2022-01-03 18:59:59.999,21954412.12922900,21502,2634.41770000,9899060.97776100,0
2022-01-03 19:00:00,3752.39000000,3764.00000000,3738.26000000,3738.40000000,6231.07440000,2022-01-03 19:59:59.999,23397936.52855400,16519,3358.10870000,12611634.57125200,0
2022-01-03 20:00:00,3738.39000000,3742.18000000,3680.00000000,3699.02000000,29787.70070000,2022-01-03 20:59:59.999,110368434.21652600,57417,13184.18850000,48849596.44318700,0
2022-01-03 21:00:00,3699.02000000,3735.38000000,3693.32000000,3723.38000000,9569.79050000,2022-01-03 21:59:59.999,35540462.43876200,23869,4542.30520000,16875331.99479200,0
2022-01-03 22:00:00,3723.52000000,3772.99000000,3722.22000000,3751.99000000,10594.73430000,2022-01-03 22:59:59.999,39734400.46644500,35601,5737.65200000,21513803.88070700,0
2022-01-03 23:00:00,3751.99000000,3778.67000000,3745.68000000,3765.89000000,8416.47610000,2022-01-03 23:59:59.999,31670815.47081200,24336,3914.44580000,14728502.90965400,0
2022-01-04 00:00:00,3765.89000000,3774.36000000,3736.94000000,3743.11000000,8719.52150000,2022-01-04 00:59:59.999,32772507.06070000,21619,4096.71120000,15400373.62641900,0
2022-01-04 01:00:00,3743.11000000,3760.03000000,3728.10000000,3732.26000000,7623.74290000,2022-01-04 01:59:59.999,28541086.19771600,18342,3843.79360000,14395229.26513600,0
2022-01-04 02:00:00,3732.26000000,3740.00000000,3713.11000000,3725.81000000,8839.31560000,2022-01-04 02:59:59.999,32941593.66871800,21769,4004.38530000,14924736.26851800,0
2022-01-04 03:00:00,3725.82000000,3749.61000000,3718.89000000,3744.23000000,6563.92420000,2022-01-04 03:59:59.999,24521677.99727300,16237,3190.95410000,11925241.01085300,0
2022-01-04 04:00:00,3744.04000000,3759.72000000,3729.50000000,3730.84000000,7159.76790000,2022-01-04 04:59:59.999,26792101.56438200,17127,3692.50260000,13823608.17612800,0
2022-01-04 05:00:00,3730.85000000,3748.03000000,3726.60000000,3742.39000000,5676.24400000,2022-01-04 05:59:59.999,21212083.75116300,15151,2871.85260000,10733501.68905000,0
2022-01-04 06:00:00,3742.38000000,3755.90000000,3734.44000000,3753.33000000,5217.84030000,2022-01-04 06:59:59.999,19560577.14287200,14399,2815.22590000,10554872.41382100,0
2022-01-04 07:00:00,3753.34000000,3764.53000000,3746.75000000,3763.87000000,5272.85430000,2022-01-04 07:59:59.999,19805974.05502100,16318,2771.87130000,10412716.22138000,0
2022-01-04 08:00:00,3763.88000000,3781.88000000,3757.58000000,3770.12000000,10982.17120000,2022-01-04 08:59:59.999,41434540.68313100,23051,6083.49910000,22953050.63860800,0
2022-01-04 09:00:00,3770.12000000,3778.92000000,3763.59000000,3766.93000000,10956.72170000,2022-01-04 09:59:59.999,41338039.26104300,19031,4148.12090000,15650169.09983500,0
2022-01-04 10:00:00,3766.93000000,3814.99000000,3764.52000000,3805.76000000,12503.62870000,2022-01-04 10:59:59.999,47411560.87467600,32366,7122.12650000,27011641.92757900,0
2022-01-04 11:00:00,3805.76000000,3840.00000000,3805.50000000,3836.19000000,21823.76760000,2022-01-04 11:59:59.999,83498533.99544400,42596,12264.07600000,46915044.74153500,0
2022-01-04 12:00:00,3836.19000000,3841.93000000,3818.15000000,3831.79000000,11473.65120000,2022-01-04 12:59:59.999,43907423.59349800,28002,5544.96660000,21224422.36742000,0
2022-01-04 13:00:00,3831.79000000,3875.00000000,3815.06000000,3865.96000000,18976.90530000,2022-01-04 13:59:59.999,73030081.34333300,45356,10462.65680000,40282688.63780000,0
2022-01-04 14:00:00,3865.96000000,3900.73000000,3851.52000000,3875.34000000,25124.72100000,2022-01-04 14:59:59.999,97419559.43664500,47913,13587.95380000,52694416.02918800,0
2022-01-04 15:00:00,3875.34000000,3887.08000000,3843.82000000,3849.52000000,15187.67190000,2022-01-04 15:59:59.999,58742964.13908200,41332,7904.01860000,30571912.99373400,0
2022-01-04 16:00:00,3849.51000000,3865.64000000,3835.63000000,3851.71000000,17338.09070000,2022-01-04 16:59:59.999,66741019.03929700,36104,8171.70070000,31460904.85270200,0
2022-01-04 17:00:00,3851.57000000,3864.58000000,3837.01000000,3838.30000000,5685.11030000,2022-01-04 17:59:59.999,21909854.40043200,19834,2618.29860000,10092342.00127300,0
2022-01-04 18:00:00,3838.30000000,3854.50000000,3762.38000000,3771.68000000,23872.41790000,2022-01-04 18:59:59.999,90770197.27621600,53864,9842.20490000,37415808.80490900,0
2022-01-04 19:00:00,3771.69000000,3842.52000000,3758.40000000,3812.31000000,26045.40810000,2022-01-04 19:59:59.999,99233450.08032900,55300,15354.54090000,58499037.16761800,0
2022-01-04 20:00:00,3812.05000000,3829.80000000,3795.59000000,3816.37000000,13415.19410000,2022-01-04 20:59:59.999,51138716.42368200,32661,7840.15780000,29871160.22701700,0
2022-01-04 21:00:00,3816.37000000,3832.51000000,3807.99000000,3825.99000000,6061.33130000,2022-01-04 21:59:59.999,23154982.98154100,17180,3204.09260000,12238239.80119300,0
2022-01-04 22:00:00,3825.99000000,3826.00000000,3805.91000000,3816.62000000,5805.06810000,2022-01-04 22:59:59.999,22160436.50920800,17460,2705.05180000,10327655.47074200,0
2022-01-04 23:00:00,3816.62000000,3816.63000000,3783.89000000,3785.11000000,7933.48510000,2022-01-04 23:59:59.999,30143646.45032400,23639,3310.66630000,12579428.32964100,0
2022-01-05 00:00:00,3785.10000000,3812.24000000,3766.00000000,3810.13000000,8717.30190000,2022-01-05 00:59:59.999,33038350.93060700,23497,4863.01640000,18438622.45507000,0
2022-01-05 01:00:00,3810.13000000,3810.94000000,3792.10000000,3793.33000000,6428.42010000,2022-01-05 01:59:59.999,24443336.98850700,16572,3393.52580000,12905392.55442500,0
2022-01-05 02:00:00,3793.33000000,3808.30000000,3792.80000000,3802.38000000,6540.49060000,2022-01-05 02:59:59.999,24857225.46411000,19081,2591.26400000,9847655.68682900,0
2022-01-05 03:00:00,3802.38000000,3826.05000000,3802.38000000,3809.45000000,6913.18410000,2022-01-05 03:59:59.999,26372984.34213400,17781,3231.32960000,12326825.85211600,0
2022-01-05 04:00:00,3809.44000000,3818.85000000,3802.62000000,3810.12000000,5210.33180000,2022-01-05 04:59:59.999,19849226.10286600,14051,2447.68820000,9326651.29949800,0
2022-01-05 05:00:00,3810.12000000,3810.21000000,3797.49000000,3803.86000000,4757.48290000,2022-01-05 05:59:59.999,18095912.48118600,15601,2232.28820000,8490872.54226300,0
2022-01-05 06:00:00,3803.87000000,3821.43000000,3798.77000000,3819.17000000,6236.78950000,2022-01-05 06:59:59.999,23785248.19983700,17586,2896.58240000,11047172.56032400,0
2022-01-05 07:00:00,3819.17000000,3822.89000000,3809.57000000,3815.74000000,4536.47880000,2022-01-05 07:59:59.999,17310629.13754100,14931,2038.58190000,7779412.87538600,0
2022-01-05 08:00:00,3815.73000000,3826.70000000,3802.46000000,3820.82000000,7143.93590000,2022-01-05 08:59:59.999,27250863.96407400,21745,3294.88790000,12570031.09365900,0
2022-01-05 09:00:00,3820.83000000,3840.00000000,3816.46000000,3836.69000000,8725.21860000,2022-01-05 09:59:59.999,33407682.29285300,22824,4055.56000000,15526722.16887700,0
2022-01-05 10:00:00,3836.70000000,3848.00000000,3821.26000000,3826.45000000,7454.35830000,2022-01-05 10:59:59.999,28571170.43850500,20272,3637.29510000,13941792.43541700,0
2022-01-05 11:00:00,3826.45000000,3828.08000000,3781.42000000,3791.69000000,13111.58850000,2022-01-05 11:59:59.999,49837629.16071000,26779,5951.99690000,22622919.01577000,0
2022-01-05 12:00:00,3791.69000000,3796.71000000,3761.44000000,3790.03000000,12642.71740000,2022-01-05 12:59:59.999,47791984.94511000,30154,5506.77900000,20823803.54937600,0
2022-01-05 13:00:00,3790.02000000,3816.17000000,3780.79000000,3814.54000000,10160.59360000,2022-01-05 13:59:59.999,38615386.52732900,25214,4912.19190000,18674475.51292700,0
2022-01-05 14:00:00,3814.54000000,3833.00000000,3788.57000000,3821.00000000,14455.13640000,2022-01-05 14:59:59.999,55090999.01902900,37942,7350.03160000,28016179.49012500,0
2022-01-05 15:00:00,3821.02000000,3828.18000000,3804.27000000,3820.97000000,8922.92060000,2022-01-05 15:59:59.999,34057247.32911300,23748,4463.39490000,17036142.13925000,0
2022-01-05 16:00:00,3820.97000000,3823.33000000,3790.13000000,3792.88000000,8767.92370000,2022-01-05 16:59:59.999,33378978.64939400,19937,4662.99180000,17752803.40828200,0
2022-01-05 17:00:00,3792.87000000,3804.23000000,3771.13000000,3772.60000000,11885.04920000,2022-01-05 17:59:59.999,45057797.32136400,23719,5758.05650000,21835216.92987900,0
2022-01-05 18:00:00,3773.00000000,3773.00000000,3726.40000000,3747.60000000,25781.32280000,2022-01-05 18:59:59.999,96597999.64503700,53248,11462.31160000,42943269.11994900,0
2022-01-05 19:00:00,3747.60000000,3760.16000000,3645.60000000,3655.30000000,44674.95330000,2022-01-05 19:59:59.999,164886131.76377000,98114,18694.74700000,69009105.71003300,0
2022-01-05 20:00:00,3655.29000000,3666.14000000,3583.36000000,3593.46000000,54535.85300000,2022-01-05 20:59:59.999,197555631.07341100,118159,25314.79720000,91709023.43263500,0
2022-01-05 21:00:00,3593.13000000,3633.96000000,3553.00000000,3554.24000000,28173.21800000,2022-01-05 21:59:59.999,101024025.27386500,73766,13952.11260000,50051439.56995800,0
2022-01-05 22:00:00,3554.24000000,3570.36000000,3415.00000000,3534.25000000,65658.82380000,2022-01-05 22:59:59.999,230094242.29207700,170834,26797.90360000,93956210.54837600,0
2022-01-05 23:00:00,3534.25000000,3564.98000000,3503.18000000,3540.63000000,26507.94350000,2022-01-05 23:59:59.999,93848571.75108200,57115,14131.77930000,50031553.76813600,0
2022-01-06 00:00:00,3539.82000000,3550.43000000,3516.00000000,3538.85000000,19668.92190000,2022-01-06 00:59:59.999,69495325.64774500,39535,10624.50720000,37543632.70890000,0
2022-01-06 01:00:00,3538.85000000,3540.00000000,3501.83000000,3525.13000000,15755.27470000,2022-01-06 01:59:59.999,55513079.87277000,33338,6911.54190000,24354250.60887000,0
2022-01-06 02:00:00,3525.13000000,3529.71000000,3491.47000000,3508.31000000,19040.27440000,2022-01-06 02:59:59.999,66898168.49457000,37397,8537.11280000,29999728.77689900,0
2022-01-06 03:00:00,3508.30000000,3510.75000000,3445.75000000,3448.83000000,29649.93540000,2022-01-06 03:59:59.999,103186766.16224500,55893,15994.92930000,55692200.40136800,0
2022-01-06 04:00:00,3448.83000000,3471.07000000,3406.24000000,3450.42000000,37113.22380000,2022-01-06 04:59:59.999,127668448.95233200,68673,18436.69300000,63453482.99256100,0
2022-01-06 05:00:00,3450.42000000,3480.42000000,3436.79000000,3456.98000000,22669.56160000,2022-01-06 05:59:59.999,78414587.12962300,45206,12795.21640000,44254902.41570600,0
2022-01-06 06:00:00,3456.97000000,3468.10000000,3419.94000000,3438.73000000,18913.51430000,2022-01-06 06:59:59.999,65134128.58919800,39190,9956.96050000,34300537.20367600,0
2022-01-06 07:00:00,3438.74000000,3463.39000000,3426.31000000,3453.12000000,16986.55520000,2022-01-06 07:59:59.999,58623792.35949000,35390,9188.49930000,31707431.56517400,0
2022-01-06 08:00:00,3453.04000000,3456.05000000,3384.00000000,3405.22000000,34167.77770000,2022-01-06 08:59:59.999,116710592.92043000,64878,16794.33390000,57383400.98942500,0
2022-01-06 09:00:00,3405.56000000,3408.37000000,3300.00000000,3308.44000000,58231.38250000,2022-01-06 09:59:59.999,195217980.97790800,103491,24871.14890000,83404886.13659900,0
2022-01-06 10:00:00,3308.44000000,3365.81000000,3308.10000000,3355.94000000,26215.79870000,2022-01-06 10:59:59.999,87537903.59319900,56470,14381.27720000,48017181.66894700,0
2022-01-06 11:00:00,3355.94000000,3367.88000000,3330.97000000,3349.49000000,15867.62560000,2022-01-06 11:59:59.999,53161293.62556200,37216,7616.84280000,25518219.74383700,0
2022-01-06 12:00:00,3349.49000000,3362.01000000,3318.00000000,3361.16000000,18031.10370000,2022-01-06 12:59:59.999,60255579.17804000,38694,9334.60790000,31198947.98786700,0
2022-01-06 13:00:00,3361.15000000,3409.11000000,3360.80000000,3405.58000000,21746.85580000,2022-01-06 13:59:59.999,73618797.85112900,52899,10946.02490000,37055536.29434000,0
2022-01-06 14:00:00,3405.31000000,3426.00000000,3383.34000000,3394.80000000,26010.54950000,2022-01-06 14:59:59.999,88543947.90415200,47923,14387.81060000,48985116.04250400,0
2022-01-06 15:00:00,3394.81000000,3406.01000000,3358.44000000,3397.01000000,23173.15420000,2022-01-06 15:59:59.999,78337679.45772800,43228,13687.32420000,46245904.16018800,0
2022-01-06 16:00:00,3397.01000000,3420.00000000,3382.11000000,3401.24000000,15460.11960000,2022-01-06 16:59:59.999,52515543.70953400,32296,8043.20880000,27315360.08041500,0
2022-01-06 17:00:00,3401.25000000,3435.19000000,3395.87000000,3422.89000000,12924.81690000,2022-01-06 17:59:59.999,44178190.00462200,29387,6082.27030000,20786804.62841700,0
2022-01-06 18:00:00,3422.89000000,3458.67000000,3417.04000000,3456.45000000,16112.05900000,2022-01-06 18:59:59.999,55377673.54725600,36357,8932.83610000,30710547.28103800,0
2022-01-06 19:00:00,3456.45000000,3461.33000000,3436.00000000,3447.29000000,16732.44860000,2022-01-06 19:59:59.999,57686845.72369000,31212,7122.88360000,24551638.29788900,0
2022-01-06 20:00:00,3447.28000000,3458.73000000,3419.33000000,3425.77000000,12212.57460000,2022-01-06 20:59:59.999,41998353.25599400,25748,5384.16420000,18512495.53902300,0
2022-01-06 21:00:00,3425.77000000,3433.41000000,3414.20000000,3428.26000000,7008.30250000,2022-01-06 21:59:59.999,24005653.02803800,18875,3652.78090000,12511622.05283800,0
2022-01-06 22:00:00,3428.02000000,3437.24000000,3415.44000000,3429.55000000,5062.14950000,2022-01-06 22:59:59.999,17350945.19459700,16236,2479.75200000,8500199.01515400,0
2022-01-06 23:00:00,3429.56000000,3431.77000000,3405.74000000,3406.81000000,7991.76160000,2022-01-06 23:59:59.999,27296360.18517400,16747,4373.75610000,14934703.70891300,0
2022-01-07 00:00:00,3406.81000000,3416.76000000,3365.01000000,3366.71000000,16147.27120000,2022-01-07 00:59:59.999,54682445.57480800,35760,8007.24200000,27110729.12137400,0
2022-01-07 01:00:00,3366.71000000,3394.40000000,3366.57000000,3391.59000000,12111.48240000,2022-01-07 01:59:59.999,40953084.23527000,27693,6339.49410000,21433660.92304400,0
2022-01-07 02:00:00,3391.59000000,3392.10000000,3357.72000000,3361.20000000,10172.49790000,2022-01-07 02:59:59.999,34342679.12727400,24970,5536.90400000,18692529.00048400,0
2022-01-07 03:00:00,3361.61000000,3364.62000000,3227.82000000,3238.74000000,60437.79820000,2022-01-07 03:59:59.999,198298259.78008600,113026,26187.21020000,85938416.99771400,0
2022-01-07 04:00:00,3238.74000000,3251.42000000,3140.27000000,3217.31000000,73101.44280000,2022-01-07 04:59:59.999,233565651.92836900,128897,34341.75820000,109745135.83539700,0
2022-01-07 05:00:00,3217.31000000,3249.33000000,3211.85000000,3235.77000000,31441.79870000,2022-01-07 05:59:59.999,101552982.98341000,50079,15416.28460000,49788165.82522900,0
2022-01-07 06:00:00,3235.76000000,3236.05000000,3151.18000000,3170.98000000,35499.81690000,2022-01-07 06:59:59.999,113048611.53868100,71102,17753.22150000,56526180.85883000,0
2022-01-07 07:00:00,3171.14000000,3205.65000000,3113.25000000,3202.25000000,42039.11030000,2022-01-07 07:59:59.999,132880150.07929600,79813,23023.92880000,72850304.96016500,0
